,Unnamed: 0,Unnamed: 0.1,address,area,city,detail,detail_info,location,name,province,street_id,telephone,uid,lat,lng,tag,lng_w,lat_w
223,223,223,河南省洛阳市洛龙区S319(洛宜公路),洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f46bd14fa5701566e215f955&output=html&source=placeapi_v2', 'image_num': '2', 'children': []}","{'lat': 34.664203, 'lng': 112.473752}",Garden Court花园球馆(花卉市场店),河南省,,,f46bd14fa5701566e215f955,34.664203,112.473752,运动健身;体育场馆,,
224,224,224,安乐镇茹刘线,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=04465935c028525eae080f56&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'image_num': '7', 'comment_num': '4', 'children': []}","{'lat': 34.652203, 'lng': 112.505729}",洛阳篮球公园,河南省,04465935c028525eae080f56,13783171016,04465935c028525eae080f56,34.652203,112.505729,运动健身;体育场馆,,
225,225,225,河南省洛阳市西工区春都路126,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=157539f6ab4352ecd13ce39b&output=html&source=placeapi_v2', 'overall_rating': '3.0', 'image_num': '1', 'children': []}","{'lat': 34.694893, 'lng': 112.452021}",乾记羽毛球馆,河南省,,13937907464,157539f6ab4352ecd13ce39b,34.694893,112.452021,运动健身;体育场馆,,
226,226,226,中州东路青年宫4楼,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48703522676, 'lat': 34.691895884976}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=15465f0b95ca22ac774ff146&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'image_num': '5', 'comment_num': '2', 'children': []}","{'lat': 34.691855, 'lng': 112.48738}",乐旋乒乓球俱乐部,河南省,15465f0b95ca22ac774ff146,18939004129,15465f0b95ca22ac774ff146,34.691855,112.48738,运动健身;体育场馆,,
227,227,227,中州东路310号云天宾馆,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48338105559, 'lat': 34.689478784986}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f5f1d8f5c7e3a70f91114c72&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '2', 'comment_num': '1', 'children': []}","{'lat': 34.689634, 'lng': 112.48335}",云天宾馆-乒乓球厅,河南省,f5f1d8f5c7e3a70f91114c72,(0379)65277588,f5f1d8f5c7e3a70f91114c72,34.689634,112.48335,运动健身;体育场馆,,
228,228,228,河南省洛阳市偃师市S314,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24fcb07a26e8aef68bf15d41&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.749475, 'lng': 112.801975}",佳一羽毛球俱乐部,河南省,,,24fcb07a26e8aef68bf15d41,34.749475,112.801975,运动健身;体育场馆,,
229,229,229,民主路与迎宾路交叉口东100米,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dedac79370efb9ac15a19097&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.733295, 'lng': 112.801764}",迎宾乒乓球俱乐部,河南省,,,dedac79370efb9ac15a19097,34.733295,112.801764,运动健身;体育场馆,,
230,230,230,安乐街道洛阳桥南向南200米龙安宾馆,洛龙区,洛阳市,1,"{'tag': '教育培训', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=870658347387db67f4b916c8&output=html&source=placeapi_v2', 'children': []}","{'lat': 34.662949, 'lng': 112.473231}",洛阳陈涛乒乓球俱乐部,河南省,,,870658347387db67f4b916c8,34.662949,112.473231,教育培训,,
231,231,231,河南省洛阳市偃师市杜甫大道启智艺术幼儿园附近,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f7c0c5853adc7de774ff12c&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.73213, 'lng': 112.752915}",经典球俱乐部,河南省,,,5f7c0c5853adc7de774ff12c,34.73213,112.752915,运动健身;体育场馆,,
232,232,232,河南省洛阳市西工区春都路126,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=157539f6ab4352ecd13ce39b&output=html&source=placeapi_v2', 'overall_rating': '3.0', 'image_num': '1', 'children': []}","{'lat': 34.694893, 'lng': 112.452021}",乾记羽毛球馆,河南省,,13937907464,157539f6ab4352ecd13ce39b,34.694893,112.452021,运动健身;体育场馆,,
233,233,233,中州东路青年宫4楼,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48703522676, 'lat': 34.691895884976}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=15465f0b95ca22ac774ff146&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'image_num': '5', 'comment_num': '2', 'children': []}","{'lat': 34.691855, 'lng': 112.48738}",乐旋乒乓球俱乐部,河南省,15465f0b95ca22ac774ff146,18939004129,15465f0b95ca22ac774ff146,34.691855,112.48738,运动健身;体育场馆,,
234,234,234,中州东路310号云天宾馆,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48338105559, 'lat': 34.689478784986}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f5f1d8f5c7e3a70f91114c72&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '2', 'comment_num': '1', 'children': []}","{'lat': 34.689634, 'lng': 112.48335}",云天宾馆-乒乓球厅,河南省,f5f1d8f5c7e3a70f91114c72,(0379)65277588,f5f1d8f5c7e3a70f91114c72,34.689634,112.48335,运动健身;体育场馆,,
235,235,235,河南省洛阳市偃师市S314,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24fcb07a26e8aef68bf15d41&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.749475, 'lng': 112.801975}",佳一羽毛球俱乐部,河南省,,,24fcb07a26e8aef68bf15d41,34.749475,112.801975,运动健身;体育场馆,,
236,236,236,民主路与迎宾路交叉口东100米,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dedac79370efb9ac15a19097&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.733295, 'lng': 112.801764}",迎宾乒乓球俱乐部,河南省,,,dedac79370efb9ac15a19097,34.733295,112.801764,运动健身;体育场馆,,
237,237,237,河南省洛阳市偃师市杜甫大道启智艺术幼儿园附近,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f7c0c5853adc7de774ff12c&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.73213, 'lng': 112.752915}",经典球俱乐部,河南省,,,5f7c0c5853adc7de774ff12c,34.73213,112.752915,运动健身;体育场馆,,
238,238,238,中原路与启明路交叉口西南150米石化体育馆,吉利区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=fd5f9b92e08aa17b71455b1e&output=html&source=placeapi_v2', 'image_num': '3', 'children': []}","{'lat': 34.905555, 'lng': 112.611187}",石化羽毛球馆,河南省,,,fd5f9b92e08aa17b71455b1e,34.905555,112.611187,运动健身;体育场馆,,
239,239,239,河南省洛阳市偃师市S314,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24fcb07a26e8aef68bf15d41&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.749475, 'lng': 112.801975}",佳一羽毛球俱乐部,河南省,,,24fcb07a26e8aef68bf15d41,34.749475,112.801975,运动健身;体育场馆,,
240,240,240,民主路与迎宾路交叉口东100米,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dedac79370efb9ac15a19097&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.733295, 'lng': 112.801764}",迎宾乒乓球俱乐部,河南省,,,dedac79370efb9ac15a19097,34.733295,112.801764,运动健身;体育场馆,,
241,241,241,河南省洛阳市偃师市杜甫大道启智艺术幼儿园附近,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f7c0c5853adc7de774ff12c&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.73213, 'lng': 112.752915}",经典球俱乐部,河南省,,,5f7c0c5853adc7de774ff12c,34.73213,112.752915,运动健身;体育场馆,,
242,242,242,河南省洛阳市偃师市S314,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24fcb07a26e8aef68bf15d41&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.749475, 'lng': 112.801975}",佳一羽毛球俱乐部,河南省,,,24fcb07a26e8aef68bf15d41,34.749475,112.801975,运动健身;体育场馆,,
243,243,243,民主路与迎宾路交叉口东100米,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dedac79370efb9ac15a19097&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.733295, 'lng': 112.801764}",迎宾乒乓球俱乐部,河南省,,,dedac79370efb9ac15a19097,34.733295,112.801764,运动健身;体育场馆,,
244,244,244,河南省洛阳市偃师市杜甫大道启智艺术幼儿园附近,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f7c0c5853adc7de774ff12c&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.73213, 'lng': 112.752915}",经典球俱乐部,河南省,,,5f7c0c5853adc7de774ff12c,34.73213,112.752915,运动健身;体育场馆,,
245,245,245,偃师市商都夜市,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0aa884ed2d48cd7e89f15d94&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.630802, 'lng': 112.734821}",偃师市佳一羽毛球俱乐部商都夜市球馆,河南省,,,0aa884ed2d48cd7e89f15d94,34.630802,112.734821,运动健身;体育场馆,,
246,246,246,河南省洛阳市偃师市S314,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24fcb07a26e8aef68bf15d41&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.749475, 'lng': 112.801975}",佳一羽毛球俱乐部,河南省,,,24fcb07a26e8aef68bf15d41,34.749475,112.801975,运动健身;体育场馆,,
247,247,247,民主路与迎宾路交叉口东100米,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dedac79370efb9ac15a19097&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.733295, 'lng': 112.801764}",迎宾乒乓球俱乐部,河南省,,,dedac79370efb9ac15a19097,34.733295,112.801764,运动健身;体育场馆,,
248,248,248,河南省洛阳市偃师市杜甫大道启智艺术幼儿园附近,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f7c0c5853adc7de774ff12c&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.73213, 'lng': 112.752915}",经典球俱乐部,河南省,,,5f7c0c5853adc7de774ff12c,34.73213,112.752915,运动健身;体育场馆,,
249,249,249,偃师市商都夜市,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0aa884ed2d48cd7e89f15d94&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.630802, 'lng': 112.734821}",偃师市佳一羽毛球俱乐部商都夜市球馆,河南省,,,0aa884ed2d48cd7e89f15d94,34.630802,112.734821,运动健身;体育场馆,,
250,250,250,河南省洛阳市偃师市S314,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24fcb07a26e8aef68bf15d41&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.749475, 'lng': 112.801975}",佳一羽毛球俱乐部,河南省,,,24fcb07a26e8aef68bf15d41,34.749475,112.801975,运动健身;体育场馆,,
251,251,251,民主路与迎宾路交叉口东100米,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dedac79370efb9ac15a19097&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.733295, 'lng': 112.801764}",迎宾乒乓球俱乐部,河南省,,,dedac79370efb9ac15a19097,34.733295,112.801764,运动健身;体育场馆,,
252,252,252,河南省洛阳市偃师市杜甫大道启智艺术幼儿园附近,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f7c0c5853adc7de774ff12c&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.73213, 'lng': 112.752915}",经典球俱乐部,河南省,,,5f7c0c5853adc7de774ff12c,34.73213,112.752915,运动健身;体育场馆,,
253,253,253,河南省洛阳市偃师市S314,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24fcb07a26e8aef68bf15d41&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.749475, 'lng': 112.801975}",佳一羽毛球俱乐部,河南省,,,24fcb07a26e8aef68bf15d41,34.749475,112.801975,运动健身;体育场馆,,
254,254,254,民主路与迎宾路交叉口东100米,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dedac79370efb9ac15a19097&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.733295, 'lng': 112.801764}",迎宾乒乓球俱乐部,河南省,,,dedac79370efb9ac15a19097,34.733295,112.801764,运动健身;体育场馆,,
255,255,255,河南省洛阳市偃师市杜甫大道启智艺术幼儿园附近,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f7c0c5853adc7de774ff12c&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.73213, 'lng': 112.752915}",经典球俱乐部,河南省,,,5f7c0c5853adc7de774ff12c,34.73213,112.752915,运动健身;体育场馆,,
256,256,256,中原路与启明路交叉口西南150米石化体育馆,吉利区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=fd5f9b92e08aa17b71455b1e&output=html&source=placeapi_v2', 'image_num': '3', 'children': []}","{'lat': 34.905555, 'lng': 112.611187}",石化羽毛球馆,河南省,,,fd5f9b92e08aa17b71455b1e,34.905555,112.611187,运动健身;体育场馆,,
257,257,257,河南省洛阳市偃师市S314,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24fcb07a26e8aef68bf15d41&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.749475, 'lng': 112.801975}",佳一羽毛球俱乐部,河南省,,,24fcb07a26e8aef68bf15d41,34.749475,112.801975,运动健身;体育场馆,,
258,258,258,民主路与迎宾路交叉口东100米,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dedac79370efb9ac15a19097&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.733295, 'lng': 112.801764}",迎宾乒乓球俱乐部,河南省,,,dedac79370efb9ac15a19097,34.733295,112.801764,运动健身;体育场馆,,
259,259,259,河南省洛阳市偃师市杜甫大道启智艺术幼儿园附近,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f7c0c5853adc7de774ff12c&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.73213, 'lng': 112.752915}",经典球俱乐部,河南省,,,5f7c0c5853adc7de774ff12c,34.73213,112.752915,运动健身;体育场馆,,
260,260,260,河南省洛阳市偃师市S314,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24fcb07a26e8aef68bf15d41&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.749475, 'lng': 112.801975}",佳一羽毛球俱乐部,河南省,,,24fcb07a26e8aef68bf15d41,34.749475,112.801975,运动健身;体育场馆,,
261,261,261,民主路与迎宾路交叉口东100米,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dedac79370efb9ac15a19097&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.733295, 'lng': 112.801764}",迎宾乒乓球俱乐部,河南省,,,dedac79370efb9ac15a19097,34.733295,112.801764,运动健身;体育场馆,,
262,262,262,河南省洛阳市偃师市杜甫大道启智艺术幼儿园附近,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f7c0c5853adc7de774ff12c&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.73213, 'lng': 112.752915}",经典球俱乐部,河南省,,,5f7c0c5853adc7de774ff12c,34.73213,112.752915,运动健身;体育场馆,,
263,263,263,偃师市商都夜市,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0aa884ed2d48cd7e89f15d94&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.630802, 'lng': 112.734821}",偃师市佳一羽毛球俱乐部商都夜市球馆,河南省,,,0aa884ed2d48cd7e89f15d94,34.630802,112.734821,运动健身;体育场馆,,
264,264,264,河南省洛阳市偃师市S314,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24fcb07a26e8aef68bf15d41&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.749475, 'lng': 112.801975}",佳一羽毛球俱乐部,河南省,,,24fcb07a26e8aef68bf15d41,34.749475,112.801975,运动健身;体育场馆,,
265,265,265,民主路与迎宾路交叉口东100米,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dedac79370efb9ac15a19097&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.733295, 'lng': 112.801764}",迎宾乒乓球俱乐部,河南省,,,dedac79370efb9ac15a19097,34.733295,112.801764,运动健身;体育场馆,,
266,266,266,河南省洛阳市偃师市杜甫大道启智艺术幼儿园附近,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f7c0c5853adc7de774ff12c&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.73213, 'lng': 112.752915}",经典球俱乐部,河南省,,,5f7c0c5853adc7de774ff12c,34.73213,112.752915,运动健身;体育场馆,,
267,267,267,偃师市商都夜市,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0aa884ed2d48cd7e89f15d94&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.630802, 'lng': 112.734821}",偃师市佳一羽毛球俱乐部商都夜市球馆,河南省,,,0aa884ed2d48cd7e89f15d94,34.630802,112.734821,运动健身;体育场馆,,
268,268,268,河南省洛阳市偃师市S314,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24fcb07a26e8aef68bf15d41&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.749475, 'lng': 112.801975}",佳一羽毛球俱乐部,河南省,,,24fcb07a26e8aef68bf15d41,34.749475,112.801975,运动健身;体育场馆,,
269,269,269,民主路与迎宾路交叉口东100米,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dedac79370efb9ac15a19097&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.733295, 'lng': 112.801764}",迎宾乒乓球俱乐部,河南省,,,dedac79370efb9ac15a19097,34.733295,112.801764,运动健身;体育场馆,,
270,270,270,河南省洛阳市偃师市杜甫大道启智艺术幼儿园附近,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f7c0c5853adc7de774ff12c&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.73213, 'lng': 112.752915}",经典球俱乐部,河南省,,,5f7c0c5853adc7de774ff12c,34.73213,112.752915,运动健身;体育场馆,,
271,271,271,河南省洛阳市偃师市S314,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24fcb07a26e8aef68bf15d41&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.749475, 'lng': 112.801975}",佳一羽毛球俱乐部,河南省,,,24fcb07a26e8aef68bf15d41,34.749475,112.801975,运动健身;体育场馆,,
272,272,272,民主路与迎宾路交叉口东100米,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dedac79370efb9ac15a19097&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.733295, 'lng': 112.801764}",迎宾乒乓球俱乐部,河南省,,,dedac79370efb9ac15a19097,34.733295,112.801764,运动健身;体育场馆,,
273,273,273,河南省洛阳市偃师市杜甫大道启智艺术幼儿园附近,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f7c0c5853adc7de774ff12c&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.73213, 'lng': 112.752915}",经典球俱乐部,河南省,,,5f7c0c5853adc7de774ff12c,34.73213,112.752915,运动健身;体育场馆,,
274,274,274,中原路与启明路交叉口西南150米石化体育馆,吉利区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=fd5f9b92e08aa17b71455b1e&output=html&source=placeapi_v2', 'image_num': '3', 'children': []}","{'lat': 34.905555, 'lng': 112.611187}",石化羽毛球馆,河南省,,,fd5f9b92e08aa17b71455b1e,34.905555,112.611187,运动健身;体育场馆,,
275,275,275,河南省洛阳市偃师市S314,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=24fcb07a26e8aef68bf15d41&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.749475, 'lng': 112.801975}",佳一羽毛球俱乐部,河南省,,,24fcb07a26e8aef68bf15d41,34.749475,112.801975,运动健身;体育场馆,,
276,276,276,民主路与迎宾路交叉口东100米,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dedac79370efb9ac15a19097&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.733295, 'lng': 112.801764}",迎宾乒乓球俱乐部,河南省,,,dedac79370efb9ac15a19097,34.733295,112.801764,运动健身;体育场馆,,
277,277,277,河南省洛阳市偃师市杜甫大道启智艺术幼儿园附近,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f7c0c5853adc7de774ff12c&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.73213, 'lng': 112.752915}",经典球俱乐部,河南省,,,5f7c0c5853adc7de774ff12c,34.73213,112.752915,运动健身;体育场馆,,
